Profile ID,Date and time (dd/mm/yyyy HH:MM AEST),Significant wave height (m),Peak wave period (s),Direction (degrees TN),Flag
PF1,12/11/2007 9:00,0.98,9.77,104,MEAS
PF1,12/11/2007 10:00,1,9.77,102,INTERP
PF1,12/11/2007 11:00,1.01,9.77,100,MEAS
PF1,12/11/2007 12:00,0.98,9.32,95,MEAS
PF1,12/11/2007 13:00,0.98,9.32,98,INTERP
PF1,12/11/2007 14:00,0.97,9.32,101,MEAS
PF1,12/11/2007 15:00,0.94,9.32,101,MEAS
PF1,12/11/2007 16:00,0.96,9.54,101,INTERP
PF1,12/11/2007 17:00,0.98,9.77,101,MEAS
PF1,12/11/2007 18:00,0.97,9.77,100,MEAS
PF1,12/11/2007 19:00,0.94,9.55,99,INTERP
PF1,12/11/2007 20:00,0.9,9.32,98,MEAS
PF1,12/11/2007 21:00,0.91,9.77,96,MEAS
PF1,12/11/2007 22:00,0.9,9.34,93,INTERP
PF1,12/11/2007 23:00,0.88,8.9,90,MEAS
PF1,13/11/2007 0:00,0.91,9.32,102,MEAS
PF1,13/11/2007 1:00,0.86,9.11,100,INTERP
PF1,13/11/2007 2:00,0.81,8.9,98,MEAS
PF1,13/11/2007 3:00,0.83,9.32,100,MEAS
PF1,13/11/2007 4:00,0.8,9.32,98,INTERP
PF1,13/11/2007 5:00,0.76,9.32,97,MEAS
PF1,13/11/2007 6:00,0.76,8.17,86,MEAS
PF1,13/11/2007 7:00,0.74,8.53,89,INTERP
PF1,13/11/2007 8:00,0.72,8.9,92,MEAS
PF1,13/11/2007 9:00,0.74,8.52,90,MEAS
PF1,13/11/2007 10:00,0.73,8.52,90,INTERP
PF1,13/11/2007 11:00,0.72,8.52,90,MEAS
PF1,13/11/2007 12:00,0.76,8.9,91,MEAS
PF1,13/11/2007 13:00,0.78,8.09,90,INTERP
PF1,13/11/2007 14:00,0.79,7.28,89,MEAS
PF1,13/11/2007 15:00,0.79,8.17,104,MEAS
PF1,13/11/2007 16:00,0.77,8.34,113,INTERP
PF1,13/11/2007 17:00,0.73,8.52,120,MEAS
PF1,13/11/2007 18:00,0.7,9.32,122,MEAS
PF1,13/11/2007 19:00,0.74,8.75,118,INTERP
PF1,13/11/2007 20:00,0.78,8.17,112,MEAS
PF1,13/11/2007 21:00,0.75,7.85,116,MEAS
PF1,13/11/2007 22:00,0.73,8.18,116,INTERP
PF1,13/11/2007 23:00,0.71,8.52,116,MEAS
PF1,14/11/2007 0:00,0.75,7.85,111,MEAS
PF1,14/11/2007 1:00,0.75,8.81,105,INTERP
PF1,14/11/2007 2:00,0.75,9.77,99,MEAS
PF1,14/11/2007 3:00,0.73,9.32,97,MEAS
PF1,14/11/2007 4:00,0.73,9.32,101,INTERP
PF1,14/11/2007 5:00,0.73,9.32,106,MEAS
PF1,14/11/2007 6:00,0.72,9.77,103,MEAS
PF1,14/11/2007 7:00,0.75,10.02,99,INTERP
PF1,14/11/2007 8:00,0.76,10.27,95,MEAS
PF1,14/11/2007 9:00,0.81,8.9,93,MEAS
PF1,14/11/2007 10:00,0.81,9.11,96,INTERP
PF1,14/11/2007 11:00,0.82,9.32,98,MEAS
PF1,14/11/2007 12:00,0.83,8.9,89,MEAS
PF1,14/11/2007 13:00,0.87,9.33,91,INTERP
PF1,14/11/2007 14:00,0.91,9.77,93,MEAS
PF1,14/11/2007 15:00,0.79,4.82,63,MEAS
PF1,14/11/2007 16:00,0.78,4.94,63,INTERP
PF1,14/11/2007 17:00,0.77,5.07,62,MEAS
PF1,14/11/2007 18:00,0.8,4.94,62,MEAS
PF1,14/11/2007 19:00,0.87,5.21,66,INTERP
PF1,14/11/2007 20:00,0.93,5.48,72,MEAS
PF1,14/11/2007 21:00,0.82,5.48,66,MEAS
PF1,14/11/2007 22:00,0.88,5.73,70,INTERP
PF1,14/11/2007 23:00,0.92,5.98,75,MEAS
PF1,15/11/2007 0:00,0.92,5.8,73,MEAS
PF1,15/11/2007 1:00,0.99,8.31,95,INTERP
PF1,15/11/2007 2:00,0.93,10.83,113,MEAS
PF1,15/11/2007 3:00,0.97,7.56,81,MEAS
PF1,15/11/2007 4:00,1.1,6.52,114,INTERP
PF1,15/11/2007 5:00,0.6,5.48,139,MEAS
PF1,15/11/2007 6:00,0.62,5.8,137,MEAS
PF1,15/11/2007 7:00,0.94,8.31,123,INTERP
PF1,15/11/2007 8:00,0.98,10.83,109,MEAS
PF1,15/11/2007 9:00,0.95,11.45,117,MEAS
PF1,15/11/2007 10:00,0.94,11.79,118,INTERP
PF1,15/11/2007 11:00,0.94,12.14,119,MEAS
PF1,15/11/2007 12:00,0.9,12.14,124,MEAS
PF1,15/11/2007 13:00,0.87,11.49,123,INTERP
PF1,15/11/2007 14:00,0.84,10.83,123,MEAS
PF1,15/11/2007 15:00,0.74,10.27,126,MEAS
PF1,15/11/2007 16:00,0.78,10.55,125,INTERP
PF1,15/11/2007 17:00,0.79,10.83,123,MEAS
PF1,15/11/2007 18:00,0.82,10.83,121,MEAS
PF1,15/11/2007 19:00,0.78,10.55,121,INTERP
PF1,15/11/2007 20:00,0.75,10.27,122,MEAS
PF1,15/11/2007 21:00,0.76,10.83,122,MEAS
PF1,15/11/2007 22:00,0.72,10.3,123,INTERP
PF1,15/11/2007 23:00,0.68,9.77,124,MEAS
PF1,16/11/2007 0:00,0.61,9.77,125,MEAS
PF1,16/11/2007 1:00,0.65,10.02,123,INTERP
PF1,16/11/2007 2:00,0.67,10.27,121,MEAS
PF1,16/11/2007 3:00,0.67,10.27,115,MEAS
PF1,16/11/2007 4:00,0.69,9.8,116,INTERP
PF1,16/11/2007 5:00,0.71,9.32,118,MEAS
PF1,16/11/2007 6:00,0.73,10.83,119,MEAS
PF1,16/11/2007 7:00,0.76,9.87,111,INTERP
PF1,16/11/2007 8:00,0.79,8.9,100,MEAS
PF1,16/11/2007 9:00,0.77,10.27,115,MEAS
PF1,16/11/2007 10:00,0.74,10.27,116,INTERP
PF1,16/11/2007 11:00,0.71,10.27,117,MEAS
PF1,16/11/2007 12:00,0.69,11.45,118,MEAS
PF1,16/11/2007 13:00,0.68,11.45,119,INTERP
PF1,16/11/2007 14:00,0.67,11.45,121,MEAS
PF1,16/11/2007 15:00,0.69,10.27,115,MEAS
PF1,16/11/2007 16:00,0.67,10.02,118,INTERP
PF1,16/11/2007 17:00,0.64,9.77,121,MEAS
PF1,16/11/2007 18:00,0.6,8.9,123,MEAS
PF1,16/11/2007 19:00,0.6,9.86,123,INTERP
PF1,16/11/2007 20:00,0.6,10.83,123,MEAS
PF1,16/11/2007 21:00,0.64,10.27,121,MEAS
PF1,16/11/2007 22:00,0.84,7.81,104,INTERP
PF1,16/11/2007 23:00,0.93,5.34,78,MEAS
PF1,17/11/2007 0:00,0.85,5.64,73,MEAS
PF1,17/11/2007 1:00,0.85,5.56,72,INTERP
PF1,17/11/2007 2:00,0.84,5.48,72,MEAS
PF1,17/11/2007 3:00,0.87,6.16,75,MEAS
PF1,17/11/2007 4:00,0.84,6.07,75,INTERP
PF1,17/11/2007 5:00,0.81,5.98,75,MEAS
PF1,17/11/2007 6:00,0.84,5.8,77,MEAS
PF1,17/11/2007 7:00,0.8,6.08,76,INTERP
PF1,17/11/2007 8:00,0.75,6.36,75,MEAS
PF1,17/11/2007 9:00,0.77,5.64,75,MEAS
PF1,17/11/2007 10:00,0.76,5.56,74,INTERP
PF1,17/11/2007 11:00,0.76,5.48,73,MEAS
PF1,17/11/2007 12:00,0.73,5.48,69,MEAS
PF1,17/11/2007 13:00,0.82,5.15,68,INTERP
PF1,17/11/2007 14:00,0.89,4.82,68,MEAS
PF1,17/11/2007 15:00,1.04,5.8,71,MEAS
PF1,17/11/2007 16:00,1.08,5.72,70,INTERP
PF1,17/11/2007 17:00,1.11,5.64,69,MEAS
PF1,17/11/2007 18:00,1.12,6.36,73,MEAS
PF1,17/11/2007 19:00,1.09,6.26,72,INTERP
PF1,17/11/2007 20:00,1.06,6.16,71,MEAS
PF1,17/11/2007 21:00,1.04,5.98,74,MEAS
PF1,17/11/2007 22:00,0.99,5.89,75,INTERP
PF1,17/11/2007 23:00,0.94,5.8,76,MEAS
PF1,18/11/2007 0:00,0.88,6.36,73,MEAS
PF1,18/11/2007 1:00,0.82,5.92,71,INTERP
PF1,18/11/2007 2:00,0.77,5.48,70,MEAS
PF1,18/11/2007 3:00,0.85,6.36,75,MEAS
PF1,18/11/2007 4:00,0.82,6.08,74,INTERP
PF1,18/11/2007 5:00,0.8,5.8,74,MEAS
PF1,18/11/2007 6:00,0.78,5.98,77,MEAS
PF1,18/11/2007 7:00,0.75,5.98,76,INTERP
PF1,18/11/2007 8:00,0.72,5.98,75,MEAS
PF1,18/11/2007 9:00,0.78,5.98,81,MEAS
PF1,18/11/2007 10:00,0.74,5.98,79,INTERP
PF1,18/11/2007 11:00,0.7,5.98,78,MEAS
PF1,18/11/2007 12:00,0.7,5.8,76,MEAS
PF1,18/11/2007 13:00,0.71,5.64,77,INTERP
PF1,18/11/2007 14:00,0.73,5.48,79,MEAS
PF1,18/11/2007 15:00,0.74,5.64,77,MEAS
PF1,18/11/2007 16:00,0.8,5.56,78,INTERP
PF1,18/11/2007 17:00,0.85,5.48,78,MEAS
PF1,18/11/2007 18:00,0.81,5.2,71,MEAS
PF1,18/11/2007 19:00,0.81,5.34,71,INTERP
PF1,18/11/2007 20:00,0.81,5.48,71,MEAS
PF1,18/11/2007 21:00,0.77,5.64,72,MEAS
PF1,18/11/2007 22:00,0.76,5.81,72,INTERP
PF1,18/11/2007 23:00,0.76,5.98,73,MEAS
PF1,19/11/2007 0:00,0.69,5.34,65,MEAS
PF1,19/11/2007 1:00,0.76,5.41,68,INTERP
PF1,19/11/2007 2:00,0.81,5.48,73,MEAS
PF1,19/11/2007 3:00,0.79,5.64,70,MEAS
PF1,19/11/2007 4:00,0.79,5.64,71,INTERP
PF1,19/11/2007 5:00,0.79,5.64,72,MEAS
PF1,19/11/2007 6:00,0.83,5.98,75,MEAS
PF1,19/11/2007 7:00,0.79,5.73,75,INTERP
PF1,19/11/2007 8:00,0.76,5.48,74,MEAS
PF1,19/11/2007 9:00,0.74,5.48,75,MEAS
PF1,19/11/2007 10:00,0.72,5.48,76,INTERP
PF1,19/11/2007 11:00,0.71,5.48,77,MEAS
PF1,19/11/2007 12:00,0.71,5.48,72,MEAS
PF1,19/11/2007 13:00,0.75,5.48,73,INTERP
PF1,19/11/2007 14:00,0.79,5.48,74,MEAS
PF1,19/11/2007 15:00,0.85,5.2,69,MEAS
PF1,19/11/2007 16:00,0.9,5.34,70,INTERP
PF1,19/11/2007 17:00,0.95,5.48,70,MEAS
PF1,19/11/2007 18:00,0.96,5.48,67,MEAS
PF1,19/11/2007 19:00,0.99,5.64,68,INTERP
PF1,19/11/2007 20:00,1.04,5.8,70,MEAS
PF1,19/11/2007 21:00,1.12,6.16,71,MEAS
PF1,19/11/2007 22:00,1.12,6.16,71,INTERP
PF1,19/11/2007 23:00,1.12,6.16,71,MEAS
PF1,20/11/2007 0:00,1,6.16,67,MEAS
PF1,20/11/2007 1:00,1.08,6.26,70,INTERP
PF1,20/11/2007 2:00,1.15,6.36,73,MEAS
PF1,20/11/2007 3:00,1.11,6.16,75,MEAS
PF1,20/11/2007 4:00,1.14,6.26,76,INTERP
PF1,20/11/2007 5:00,1.16,6.36,78,MEAS
PF1,20/11/2007 6:00,1.06,6.36,77,MEAS
PF1,20/11/2007 7:00,0.95,6.26,73,INTERP
PF1,20/11/2007 8:00,0.84,6.16,69,MEAS
PF1,20/11/2007 9:00,0.8,5.98,73,MEAS
PF1,20/11/2007 10:00,0.8,5.81,75,INTERP
PF1,20/11/2007 11:00,0.79,5.64,77,MEAS
PF1,20/11/2007 12:00,0.77,5.64,73,MEAS
PF1,20/11/2007 13:00,0.79,5.29,76,INTERP
PF1,20/11/2007 14:00,0.81,4.94,79,MEAS
PF1,20/11/2007 15:00,0.76,4.71,72,MEAS
PF1,20/11/2007 16:00,0.78,4.71,72,INTERP
PF1,20/11/2007 17:00,0.81,4.71,73,MEAS
PF1,20/11/2007 18:00,0.83,5.2,74,MEAS
PF1,20/11/2007 19:00,0.79,5.2,72,INTERP
PF1,20/11/2007 20:00,0.76,5.2,70,MEAS
PF1,20/11/2007 21:00,0.79,5.34,77,MEAS
PF1,20/11/2007 22:00,0.82,5.27,77,INTERP
PF1,20/11/2007 23:00,0.84,5.2,78,MEAS
PF1,21/11/2007 0:00,0.85,5.48,82,MEAS
PF1,21/11/2007 1:00,0.81,5.21,78,INTERP
PF1,21/11/2007 2:00,0.78,4.94,73,MEAS
PF1,21/11/2007 3:00,0.72,4.94,71,MEAS
PF1,21/11/2007 4:00,0.73,5.21,77,INTERP
PF1,21/11/2007 5:00,0.73,5.48,85,MEAS
PF1,21/11/2007 6:00,0.69,4.94,75,MEAS
PF1,21/11/2007 7:00,0.68,5.14,81,INTERP
PF1,21/11/2007 8:00,0.65,5.34,87,MEAS
PF1,21/11/2007 9:00,0.65,5.64,83,MEAS
PF1,21/11/2007 10:00,0.67,5.29,82,INTERP
PF1,21/11/2007 11:00,0.69,4.94,82,MEAS
PF1,21/11/2007 12:00,0.69,4.94,77,MEAS
PF1,21/11/2007 13:00,0.73,5.07,79,INTERP
PF1,21/11/2007 14:00,0.78,5.2,81,MEAS
PF1,21/11/2007 15:00,0.76,5.07,74,MEAS
PF1,21/11/2007 16:00,0.87,5.27,73,INTERP
PF1,21/11/2007 17:00,0.98,5.48,72,MEAS
PF1,21/11/2007 18:00,1.21,5.98,77,MEAS
PF1,21/11/2007 19:00,1.26,6.07,81,INTERP
PF1,21/11/2007 20:00,1.29,6.16,87,MEAS
PF1,21/11/2007 21:00,1.33,6.56,81,MEAS
PF1,21/11/2007 22:00,1.28,6.79,82,INTERP
PF1,21/11/2007 23:00,1.23,7.03,83,MEAS
PF1,22/11/2007 0:00,1.23,7.03,82,MEAS
PF1,22/11/2007 1:00,1.22,7.15,81,INTERP
PF1,22/11/2007 2:00,1.2,7.28,81,MEAS
PF1,22/11/2007 3:00,1.19,6.56,90,MEAS
PF1,22/11/2007 4:00,1.13,6.67,85,INTERP
PF1,22/11/2007 5:00,1.05,6.79,81,MEAS
PF1,22/11/2007 6:00,1.1,6.79,102,MEAS
PF1,22/11/2007 7:00,1.11,6.68,100,INTERP
PF1,22/11/2007 8:00,1.12,6.56,98,MEAS
PF1,22/11/2007 9:00,0.92,6.79,127,MEAS
PF1,22/11/2007 10:00,0.83,6.68,131,INTERP
PF1,22/11/2007 11:00,0.72,6.56,135,MEAS
PF1,22/11/2007 12:00,0.88,8.17,128,MEAS
PF1,22/11/2007 13:00,0.99,8.34,126,INTERP
PF1,22/11/2007 14:00,1.08,8.52,123,MEAS
PF1,22/11/2007 15:00,0.79,7.85,131,MEAS
PF1,22/11/2007 16:00,0.87,8.18,128,INTERP
PF1,22/11/2007 17:00,0.94,8.52,126,MEAS
PF1,22/11/2007 18:00,0.67,8.52,131,MEAS
PF1,22/11/2007 19:00,0.69,8.19,132,INTERP
PF1,22/11/2007 20:00,0.7,7.85,133,MEAS
PF1,22/11/2007 21:00,0.97,6.56,132,MEAS
PF1,22/11/2007 22:00,0.85,6.56,135,INTERP
PF1,22/11/2007 23:00,0.72,6.56,138,MEAS
PF1,23/11/2007 0:00,0.78,6.79,136,MEAS
PF1,23/11/2007 1:00,0.87,7.32,134,INTERP
PF1,23/11/2007 2:00,0.97,7.85,132,MEAS
PF1,23/11/2007 3:00,1.19,8.52,128,MEAS
PF1,23/11/2007 4:00,1.12,8.04,130,INTERP
PF1,23/11/2007 5:00,1,7.56,133,MEAS
PF1,23/11/2007 6:00,0.9,7.28,135,MEAS
PF1,23/11/2007 7:00,1.07,7.9,133,INTERP
PF1,23/11/2007 8:00,1.24,8.52,130,MEAS
PF1,23/11/2007 9:00,1.28,8.52,131,MEAS
PF1,23/11/2007 10:00,1.28,8.52,131,INTERP
PF1,23/11/2007 11:00,1.26,8.52,131,MEAS
PF1,23/11/2007 12:00,1.06,8.17,133,MEAS
PF1,23/11/2007 13:00,1.15,8.53,131,INTERP
PF1,23/11/2007 14:00,1.27,8.9,130,MEAS
PF1,23/11/2007 15:00,1.06,8.52,132,MEAS
PF1,23/11/2007 16:00,1.01,8.71,131,INTERP
PF1,23/11/2007 17:00,0.96,8.9,131,MEAS
PF1,23/11/2007 18:00,0.95,8.52,132,MEAS
PF1,23/11/2007 19:00,0.89,8.52,132,INTERP
PF1,23/11/2007 20:00,0.83,8.52,132,MEAS
PF1,23/11/2007 21:00,1.01,8.17,131,MEAS
PF1,23/11/2007 22:00,0.89,8.01,132,INTERP
PF1,23/11/2007 23:00,0.78,7.85,134,MEAS
PF1,24/11/2007 0:00,0.8,7.56,134,MEAS
PF1,24/11/2007 1:00,0.72,7.42,135,INTERP
PF1,24/11/2007 2:00,0.63,7.28,136,MEAS
PF1,24/11/2007 3:00,0.79,7.85,133,MEAS
PF1,24/11/2007 4:00,0.66,7.21,136,INTERP
PF1,24/11/2007 5:00,0.55,6.56,139,MEAS
PF1,24/11/2007 6:00,0.83,7.03,133,MEAS
PF1,24/11/2007 7:00,0.79,6.8,134,INTERP
PF1,24/11/2007 8:00,0.74,6.56,136,MEAS
PF1,24/11/2007 9:00,0.59,6.79,137,MEAS
PF1,24/11/2007 10:00,0.56,6.68,138,INTERP
PF1,24/11/2007 11:00,0.54,6.56,139,MEAS
PF1,24/11/2007 12:00,0.47,6.16,141,MEAS
PF1,24/11/2007 13:00,0.76,8.21,130,INTERP
PF1,24/11/2007 14:00,0.94,10.27,124,MEAS
PF1,24/11/2007 15:00,0.82,8.9,126,MEAS
PF1,24/11/2007 16:00,0.88,9.86,123,INTERP
PF1,24/11/2007 17:00,0.88,10.83,118,MEAS
PF1,24/11/2007 18:00,0.92,9.77,116,MEAS
PF1,24/11/2007 19:00,0.86,9.55,119,INTERP
PF1,24/11/2007 20:00,0.8,9.32,121,MEAS
PF1,24/11/2007 21:00,0.83,10.83,116,MEAS
PF1,24/11/2007 22:00,0.82,9.68,120,INTERP
PF1,24/11/2007 23:00,0.78,8.52,124,MEAS
PF1,25/11/2007 0:00,0.85,10.83,115,MEAS
PF1,25/11/2007 1:00,0.85,10.83,114,INTERP
PF1,25/11/2007 2:00,0.84,10.83,112,MEAS
PF1,25/11/2007 3:00,0.77,9.77,107,MEAS
PF1,25/11/2007 4:00,0.78,10.02,107,INTERP
PF1,25/11/2007 5:00,0.79,10.27,107,MEAS
PF1,25/11/2007 6:00,0.75,9.77,108,MEAS
PF1,25/11/2007 7:00,0.76,10.3,114,INTERP
PF1,25/11/2007 8:00,0.78,10.83,118,MEAS
PF1,25/11/2007 9:00,0.8,10.83,112,MEAS
PF1,25/11/2007 10:00,0.8,10.55,116,INTERP
PF1,25/11/2007 11:00,0.79,10.27,119,MEAS
PF1,25/11/2007 12:00,0.82,10.83,113,MEAS
PF1,25/11/2007 13:00,0.79,10.55,112,INTERP
PF1,25/11/2007 14:00,0.76,10.27,112,MEAS
PF1,25/11/2007 15:00,0.78,10.83,112,MEAS
PF1,25/11/2007 16:00,0.81,10.55,112,INTERP
PF1,25/11/2007 17:00,0.83,10.27,112,MEAS
PF1,25/11/2007 18:00,0.87,9.77,104,MEAS
PF1,25/11/2007 19:00,0.85,9.77,113,INTERP
PF1,25/11/2007 20:00,0.8,9.77,120,MEAS
PF1,25/11/2007 21:00,0.79,9.32,114,MEAS
PF1,25/11/2007 22:00,0.79,10.38,114,INTERP
PF1,25/11/2007 23:00,0.8,11.45,115,MEAS
PF1,26/11/2007 0:00,0.77,8.9,119,MEAS
PF1,26/11/2007 1:00,0.78,9.33,115,INTERP
PF1,26/11/2007 2:00,0.79,9.77,112,MEAS
PF1,26/11/2007 3:00,0.8,10.83,109,MEAS
PF1,26/11/2007 4:00,0.83,10.83,109,INTERP
PF1,26/11/2007 5:00,0.87,10.83,109,MEAS
PF1,26/11/2007 6:00,0.81,9.77,119,MEAS
PF1,26/11/2007 7:00,0.82,10.02,123,INTERP
PF1,26/11/2007 8:00,0.81,10.27,125,MEAS
PF1,26/11/2007 9:00,0.81,10.83,122,MEAS
PF1,26/11/2007 10:00,0.77,10.55,124,INTERP
PF1,26/11/2007 11:00,0.72,10.27,125,MEAS
PF1,26/11/2007 12:00,0.76,10.27,125,MEAS
PF1,26/11/2007 13:00,0.74,10.02,126,INTERP
PF1,26/11/2007 14:00,0.72,9.77,127,MEAS
PF1,26/11/2007 15:00,0.8,9.77,118,MEAS
PF1,26/11/2007 16:00,0.82,9.55,117,INTERP
PF1,26/11/2007 17:00,0.84,9.32,115,MEAS
PF1,26/11/2007 18:00,0.89,10.27,109,MEAS
PF1,26/11/2007 19:00,0.83,9.8,116,INTERP
PF1,26/11/2007 20:00,0.75,9.32,122,MEAS
PF1,26/11/2007 21:00,0.87,9.77,118,MEAS
PF1,26/11/2007 22:00,0.88,10.95,115,INTERP
PF1,26/11/2007 23:00,0.88,12.14,113,MEAS
PF1,27/11/2007 0:00,0.86,10.27,124,MEAS
PF1,27/11/2007 1:00,0.92,11.2,120,INTERP
PF1,27/11/2007 2:00,0.95,12.14,115,MEAS
PF1,27/11/2007 3:00,0.87,10.27,125,MEAS
PF1,27/11/2007 4:00,0.8,10.02,126,INTERP
PF1,27/11/2007 5:00,0.72,9.77,127,MEAS
PF1,27/11/2007 6:00,0.85,10.27,123,MEAS
PF1,27/11/2007 7:00,0.91,10.27,124,INTERP
PF1,27/11/2007 8:00,0.96,10.27,125,MEAS
PF1,27/11/2007 9:00,0.81,5.64,131,MEAS
PF1,27/11/2007 10:00,0.74,5.9,135,INTERP
PF1,27/11/2007 11:00,0.64,6.16,138,MEAS
PF1,27/11/2007 12:00,1.12,10.83,123,MEAS
PF1,27/11/2007 13:00,1.06,10.83,120,INTERP
PF1,27/11/2007 14:00,0.99,10.83,117,MEAS
PF1,27/11/2007 15:00,0.95,10.27,119,MEAS
PF1,27/11/2007 16:00,0.97,10.27,117,INTERP
PF1,27/11/2007 17:00,0.98,10.27,114,MEAS
PF1,27/11/2007 18:00,1.05,9.77,122,MEAS
PF1,27/11/2007 19:00,1.02,8.28,124,INTERP
PF1,27/11/2007 20:00,0.99,6.79,126,MEAS
PF1,27/11/2007 21:00,0.87,6.79,128,MEAS
PF1,27/11/2007 22:00,0.85,6.79,128,INTERP
PF1,27/11/2007 23:00,0.82,6.79,127,MEAS
PF1,28/11/2007 0:00,0.91,8.17,125,MEAS
PF1,28/11/2007 1:00,0.87,8.17,126,INTERP
PF1,28/11/2007 2:00,0.82,8.17,127,MEAS
PF1,28/11/2007 3:00,0.89,7.56,126,MEAS
PF1,28/11/2007 4:00,0.84,7.7,127,INTERP
PF1,28/11/2007 5:00,0.78,7.85,128,MEAS
PF1,28/11/2007 6:00,0.77,7.56,128,MEAS
PF1,28/11/2007 7:00,0.71,7.42,129,INTERP
PF1,28/11/2007 8:00,0.65,7.28,130,MEAS
PF1,28/11/2007 9:00,0.68,7.28,128,MEAS
PF1,28/11/2007 10:00,0.74,7.16,128,INTERP
PF1,28/11/2007 11:00,0.79,7.03,128,MEAS
PF1,28/11/2007 12:00,0.87,7.28,125,MEAS
PF1,28/11/2007 13:00,0.91,7.28,126,INTERP
PF1,28/11/2007 14:00,0.95,7.28,128,MEAS
PF1,28/11/2007 15:00,1.06,7.85,121,MEAS
PF1,28/11/2007 16:00,1.07,7.44,118,INTERP
PF1,28/11/2007 17:00,1.06,7.03,115,MEAS
PF1,28/11/2007 18:00,1.14,7.56,112,MEAS
PF1,28/11/2007 19:00,1.11,7.56,114,INTERP
PF1,28/11/2007 20:00,1.09,7.56,115,MEAS
PF1,28/11/2007 21:00,0.97,7.85,115,MEAS
PF1,28/11/2007 22:00,0.98,8.01,112,INTERP
PF1,28/11/2007 23:00,0.98,8.17,109,MEAS
PF1,29/11/2007 0:00,0.94,7.85,111,MEAS
PF1,29/11/2007 1:00,0.93,7.85,115,INTERP
PF1,29/11/2007 2:00,0.91,7.85,118,MEAS
PF1,29/11/2007 3:00,0.89,8.17,110,MEAS
PF1,29/11/2007 4:00,0.91,7.87,111,INTERP
PF1,29/11/2007 5:00,0.93,7.56,112,MEAS
PF1,29/11/2007 6:00,0.96,7.56,108,MEAS
PF1,29/11/2007 7:00,0.93,7.3,110,INTERP
PF1,29/11/2007 8:00,0.89,7.03,112,MEAS
PF1,29/11/2007 9:00,0.87,7.28,104,MEAS
PF1,29/11/2007 10:00,0.86,7.28,105,INTERP
PF1,29/11/2007 11:00,0.85,7.28,106,MEAS
PF1,29/11/2007 12:00,0.83,7.56,111,MEAS
PF1,29/11/2007 13:00,0.82,7.3,111,INTERP
PF1,29/11/2007 14:00,0.8,7.03,111,MEAS
PF1,29/11/2007 15:00,0.85,7.56,105,MEAS
PF1,29/11/2007 16:00,0.84,7.42,107,INTERP
PF1,29/11/2007 17:00,0.84,7.28,109,MEAS
PF1,29/11/2007 18:00,0.84,7.28,109,MEAS
PF1,29/11/2007 19:00,0.82,7.16,101,INTERP
PF1,29/11/2007 20:00,0.79,7.03,92,MEAS
PF1,29/11/2007 21:00,0.78,7.56,97,MEAS
PF1,29/11/2007 22:00,0.76,7.42,95,INTERP
PF1,29/11/2007 23:00,0.75,7.28,93,MEAS
PF1,30/11/2007 0:00,0.76,7.03,96,MEAS
PF1,30/11/2007 1:00,0.74,7.15,99,INTERP
PF1,30/11/2007 2:00,0.71,7.28,102,MEAS
PF1,30/11/2007 3:00,0.66,6.56,118,MEAS
PF1,30/11/2007 4:00,0.67,7.2,117,INTERP
PF1,30/11/2007 5:00,0.68,7.85,115,MEAS
PF1,30/11/2007 6:00,0.72,7.28,111,MEAS
PF1,30/11/2007 7:00,0.69,7.04,117,INTERP
PF1,30/11/2007 8:00,0.64,6.79,124,MEAS
PF1,30/11/2007 9:00,0.62,7.32,126,MEAS
PF1,30/11/2007 10:00,0.65,7.58,127,INTERP
PF1,30/11/2007 11:00,0.66,7.85,129,MEAS
PF1,30/11/2007 12:00,0.59,7.28,132,MEAS
PF1,30/11/2007 13:00,0.67,7.42,129,INTERP
PF1,30/11/2007 14:00,0.74,7.56,126,MEAS
PF1,30/11/2007 15:00,0.76,7.28,127,MEAS
PF1,30/11/2007 16:00,0.73,7.28,127,INTERP
PF1,30/11/2007 17:00,0.7,7.28,127,MEAS
PF1,30/11/2007 18:00,0.52,6.79,133,MEAS
PF1,30/11/2007 19:00,0.53,7.03,132,INTERP
PF1,30/11/2007 20:00,0.54,7.28,132,MEAS
PF1,30/11/2007 21:00,0.65,7.03,129,MEAS
PF1,30/11/2007 22:00,0.68,6.91,128,INTERP
PF1,30/11/2007 23:00,0.71,6.79,126,MEAS
PF1,1/12/2007 0:00,0.78,7.03,122,MEAS
PF1,1/12/2007 1:00,0.79,7.15,124,INTERP
PF1,1/12/2007 2:00,0.79,7.28,126,MEAS
PF1,1/12/2007 3:00,0.8,9.77,122,MEAS
PF1,1/12/2007 4:00,0.8,8.28,124,INTERP
PF1,1/12/2007 5:00,0.8,6.79,126,MEAS
PF1,1/12/2007 6:00,0.79,6.79,127,MEAS
PF1,1/12/2007 7:00,0.83,6,126,INTERP
PF1,1/12/2007 8:00,0.85,5.2,124,MEAS
PF1,1/12/2007 9:00,0.85,4.94,124,MEAS
PF1,1/12/2007 10:00,0.89,4.94,117,INTERP
PF1,1/12/2007 11:00,0.92,4.94,109,MEAS
PF1,1/12/2007 12:00,0.88,10.27,122,MEAS
PF1,1/12/2007 13:00,0.85,9.06,120,INTERP
PF1,1/12/2007 14:00,0.84,7.85,116,MEAS
PF1,1/12/2007 15:00,0.8,9.32,121,MEAS
PF1,1/12/2007 16:00,0.87,8.06,118,INTERP
